epoch_datetime,X_km,Y_km,Z_km
2023-01-02 05:25:00,4269.161818,39.078478000000004,-11483.863966
2023-01-02 05:30:00,4565.722563,-1721.708726,-11245.753560000001
2023-01-02 05:35:00,4699.264247,-3459.305016,-10789.119085999999
2023-01-02 05:40:00,4669.293356,-5133.763504,-10123.172032999999
2023-01-02 05:45:00,4480.12712,-6706.519368,-9261.144604000001
2023-01-02 05:50:00,4140.71455,-8141.312353,-8220.011532
2023-01-02 05:55:00,3664.333023,-9405.049008,-7020.143982
2023-01-02 06:00:00,3068.170247,-10468.584678,-5684.902946
2023-01-02 06:05:00,2372.8041150000004,-11307.407431,-4240.180383999999
2023-01-02 06:10:00,1601.595317,-11902.208534,-2713.897109
2023-01-02 06:15:00,780.009561,-12239.3269,-1135.4670319999998
2023-01-02 06:20:00,-65.112185,-12311.058057,464.76211099999995
2023-01-02 06:25:00,-906.315968,-12115.821538,2056.081217
2023-01-02 06:30:00,-1716.309641,-11658.184006,3607.995062
2023-01-02 06:35:00,-2468.730138,-10948.738856,5090.79017
2023-01-02 06:40:00,-3138.883681,-10003.846359,6476.085494
2023-01-02 06:45:00,-3704.440308,-8845.241505999998,7737.35674
2023-01-02 06:50:00,-4146.065504,-7499.519466,8850.425898
2023-01-02 06:55:00,-4447.973349999999,-5997.510980999999,9793.908327
2023-01-02 07:00:00,-4598.387563,-4373.562024,10549.610571000001
2023-01-02 07:05:00,-4589.898896,-2664.7337319999997,11102.87285
2023-01-02 07:10:00,-4419.709588000001,-909.939971,11442.850864
2023-01-02 07:15:00,-4089.757908,850.958995,11562.732184
2023-01-02 07:20:00,-3606.718271,2578.087341,11459.883083
2023-01-02 07:25:00,-2981.874974,4232.488907,11135.922258999999
2023-01-02 07:30:00,-2230.870322,5777.0461239999995,10596.718493
2023-01-02 07:35:00,-1373.330804,7177.36161,9852.310069000001
2023-01-02 07:40:00,-432.378042,8402.581258,8916.744695
2023-01-02 07:45:00,565.965526,9426.137952,7807.839951999999
2023-01-02 07:50:00,1593.462993,10226.395848999999,6546.86582
2023-01-02 07:55:00,2620.42486,10787.176609,5158.152626
2023-01-02 08:00:00,3616.526835,11098.151103,3668.62984
2023-01-02 08:05:00,4551.661211000001,11155.0831,2107.303455
2023-01-02 08:10:00,5396.797344,10959.915353,504.68204
2023-01-02 08:15:00,6124.825553999999,10520.693179,-1107.836289
2023-01-02 08:20:00,6711.3584900000005,9851.325767,-2698.602027
2023-01-02 08:25:00,7135.46482,8971.190851,-4236.362329
2023-01-02 08:30:00,7380.311987,7904.593751,-5690.903048
2023-01-02 08:35:00,7433.697647,6680.096806,-7033.668879
2023-01-02 08:40:00,7288.453221,5329.739642,-8238.346399
2023-01-02 08:45:00,6942.70736,3888.174111,-9281.396189
2023-01-02 08:50:00,6400.001923999999,2391.7401579999996,-10142.522051999998
2023-01-02 08:55:00,5669.2578490000005,877.510054,-10805.067558
2023-01-02 09:00:00,4764.5930149999995,-617.671412,-11256.332585999999
2023-01-02 09:05:00,3704.998473,-2058.124183,-11487.804893999999
2023-01-02 09:10:00,2513.883224,-3410.222668,-11495.304044
2023-01-02 09:15:00,1218.5009790000001,-4643.215432,-11279.037048
2023-01-02 09:20:00,-150.724956,-5729.955068,-10843.566902
2023-01-02 09:25:00,-1560.96038,-6647.521565,-10197.696752
2023-01-02 09:30:00,-2977.782506,-7377.725772,-9354.273788
2023-01-02 09:35:00,-4366.04478,-7907.482937,-8329.918190999999
2023-01-02 09:40:00,-5690.762363,-8229.049698,-7144.68346
2023-01-02 09:45:00,-6917.996231,-8340.121349000001,-5821.655454
2023-01-02 09:50:00,-8015.714035,-8243.789611,-4386.4983219999995
2023-01-02 09:55:00,-8954.606594,-7948.364492,-2866.956251
2023-01-02 10:00:00,-9708.840102,-7467.067036,-1292.3206380000001
2023-01-02 10:05:00,-10256.725836,-6817.602803999999,307.12730200000004
2023-01-02 10:10:00,-10581.291273,-6021.628658,1900.688145
2023-01-02 10:15:00,-10670.739057,-5104.1278250000005,3457.819721
2023-01-02 10:20:00,-10518.783062999999,-4092.710173,4948.706185999999
2023-01-02 10:25:00,-10124.853837999999,-3016.856123,6344.810891
2023-01-02 10:30:00,-9494.168781999999,-1907.123592,7619.403761
2023-01-02 10:35:00,-8637.665529,-794.337807,8748.054673
2023-01-02 10:40:00,-7571.799911,291.21619699999997,9709.085099
2023-01-02 10:45:00,-6318.212666,1320.579033,10483.971104
2023-01-02 10:50:00,-4903.271607,2266.861818,11057.691582000001
2023-01-02 10:55:00,-3357.498358,3105.932957,11419.016264
2023-01-02 11:00:00,-1714.891021,3817.0307000000003,11560.728694
2023-01-02 11:05:00,-12.156291999999999,4383.286811,11479.779974
2023-01-02 11:10:00,1712.133429,4792.148465,11177.369682
2023-01-02 11:15:00,3418.440463,5035.687403,10658.951051999999
2023-01-02 11:20:00,5067.20048,5110.787566,9934.158157
2023-01-02 11:25:00,6619.778227,5019.204895999999,9016.653773
2023-01-02 11:30:00,8039.417632000001,4767.495733,7923.897725
2023-01-02 11:35:00,9292.162353,4366.813415,6676.837029
2023-01-02 11:40:00,10347.722069,3832.5761549999997,5299.520968999999
2023-01-02 11:45:00,11180.259869000001,3184.013073,3818.646349
2023-01-02 11:50:00,11769.077008999999,2443.599188,2263.040478
2023-01-02 11:55:00,12099.173335000001,1636.394125,663.0917290000001
2023-01-02 12:00:00,12161.664681,789.302858,-949.8603320000001
2023-01-02 12:05:00,11954.042630999998,-69.71999000000001,-2544.161424
2023-01-02 12:10:00,11480.266883,-912.498391,-4088.490458
2023-01-02 12:15:00,10750.686005000001,-1711.4702909999999,-5552.502965
2023-01-02 12:20:00,9781.78818,-2440.504242,-6907.4540719999995
2023-01-02 12:25:00,8595.789316,-3075.6720750000004,-8126.785752999999
2023-01-02 12:30:00,7220.071237,-3595.954081,-9186.664406
2023-01-02 12:35:00,5686.487316,-3983.8557429999996,-10066.456624
2023-01-02 12:40:00,4030.55665,-4225.918393,-10749.133221999999
2023-01-02 12:45:00,2290.570627,-4313.109888,-11221.593925000001
2023-01-02 12:50:00,506.637447,-4241.085505,-11474.907507
2023-01-02 12:55:00,-1280.309018,-4010.3133399999997,-11504.464397
2023-01-02 13:00:00,-3029.509699,-3626.062563,-11310.040928999999
2023-01-02 13:05:00,-4701.364569,-3098.256707,-10895.776245
2023-01-02 13:10:00,-6258.376498,-2441.1977420000003,-10270.064527
2023-01-02 13:15:00,-7666.032348000001,-1673.169876,-9445.366552
2023-01-02 13:20:00,-8893.601111,-815.934884,-8437.945762
2023-01-02 13:25:00,-9914.831279999999,105.866738,-7267.5351
2023-01-02 13:30:00,-10708.532362,1065.392355,-5956.941802
2023-01-02 13:35:00,-11259.028338,2034.3333440000001,-4531.598222
2023-01-02 13:40:00,-11556.474035,2983.6913250000002,-3019.067524
2023-01-02 13:45:00,-11597.028721,3884.574147,-1448.513782
2023-01-02 13:50:00,-11382.884684,4708.991,149.853507
2023-01-02 13:55:00,-10922.152084000001,5430.626225999999,1745.350148
2023-01-02 14:00:00,-10228.604731000001,6025.572156,3307.392833
2023-01-02 14:05:00,-9321.294707000001,6473.002525000001,4806.069316
2023-01-02 14:10:00,-8224.046639,6755.769662,6212.693318
2023-01-02 14:15:00,-6964.845004,6860.910687,7500.3348320000005
2023-01-02 14:20:00,-5575.129951999999,6780.050203,8644.317218
2023-01-02 14:25:00,-4089.01879,6509.689449,9622.673262
2023-01-02 14:30:00,-2542.4714959999997,6051.374411999999,10416.553172
2023-01-02 14:35:00,-972.4194590000001,5411.738033,11010.578303999999
2023-01-02 14:40:00,584.122959,4602.414237,11393.135156
2023-01-02 14:45:00,2090.944307,3639.824138,11556.604877
2023-01-02 14:50:00,3513.4998050000004,2544.83727,11497.524068
2023-01-02 14:55:00,4819.733668,1342.313378,11216.673205000001
2023-01-02 15:00:00,5980.8411670000005,60.532921,10719.089576
2023-01-02 15:05:00,6971.952294,-1269.472704,10014.002337
2023-01-02 15:10:00,7772.719881,-2614.677384,9114.688209
2023-01-02 15:15:00,8367.796482,-3940.886204,8038.247509
2023-01-02 15:20:00,8747.186171,-5213.611546,6805.301724999999
2023-01-02 15:25:00,8906.459966,-6398.977278,5439.6156009999995
2023-01-02 15:30:00,8846.826647,-7464.626867999999,3967.648832
2023-01-02 15:35:00,8575.054546,-8380.609772,2418.044682
2023-01-02 15:40:00,8103.244167000001,-9120.219887,821.0651770000001
2023-01-02 15:45:00,7448.456190000001,-9660.760286,-792.0153469999999
2023-01-02 15:50:00,6632.204243,-9984.210001,-2389.544701
2023-01-02 15:55:00,5679.826504,-10077.771243000001,-3940.1403020000002
2023-01-02 16:00:00,4619.754551,-9934.279073999998,-5413.333769000001
2023-01-02 16:05:00,3482.7015260000003,-9552.460057,-6780.196679
2023-01-02 16:10:00,2300.794511,-8937.031511,-8013.932032
2023-01-02 16:15:00,1106.6776969999999,-8098.638468,-9090.41729
2023-01-02 16:20:00,-67.386553,-7053.630739,-9988.686652
2023-01-02 16:25:00,-1190.3922479999999,-5823.687499,-10691.342409
2023-01-02 16:30:00,-2233.4149989999996,-4435.301229000001,-11184.887584
2023-01-02 16:35:00,-3170.36532,-2919.136608,-11459.974398
2023-01-02 16:40:00,-3978.650418,-1309.2829450000002,-11511.565455
2023-01-02 16:45:00,-4639.728215,357.579011,-11339.006609
2023-01-02 16:50:00,-5139.540997,2043.073519,-10946.012399000001
2023-01-02 16:55:00,-5468.819754,3708.0663590000004,-10340.566507
2023-01-02 17:00:00,-5623.253949,5313.61784,-9534.741093
2023-01-02 17:05:00,-5603.524997,6821.928888,-8544.440022
2023-01-02 17:10:00,-5415.205196000001,8197.257332000001,-7389.072128
2023-01-02 17:15:00,-5068.527141,9406.782537000001,-6091.161656
2023-01-02 17:20:00,-4578.031802,10421.398007,-4675.903934999999
2023-01-02 17:25:00,-3962.106273,11216.413523,-3170.675101
2023-01-02 17:30:00,-3242.424773,11772.150644,-1604.505309
2023-01-02 17:35:00,-2443.3086460000004,12074.418051999999,-7.525374
2023-01-02 17:40:00,-1591.022913,12114.856179,1589.602875
2023-01-02 17:45:00,-713.028284,11891.143774,3156.2621129999998
2023-01-02 17:50:00,162.79164699999998,11407.062485999999,4662.450557
2023-01-02 17:55:00,1008.9080309999999,10672.418975999999,6079.338619
2023-01-02 18:00:00,1798.909483,9702.827294,7379.801854
2023-01-02 18:05:00,2508.230892,8519.357208000001,8538.921583000001
2023-01-02 18:10:00,3114.830375,7148.056933,9534.445299
2023-01-02 18:15:00,3599.797843,5619.361153,10347.199747999999
2023-01-02 18:20:00,3947.880367,3967.397418,10961.450383
2023-01-02 18:25:00,4147.911386,2229.2057760000002,11365.201652000002
2023-01-02 18:30:00,4193.132922,443.888097,11550.433224999999
2023-01-02 18:35:00,4081.402079,-1348.2950779999999,11513.267826
2023-01-02 18:40:00,3815.27553,-3106.8611090000004,11254.066954
2023-01-02 18:45:00,3401.9681060000003,-4792.055082999999,10777.451285000001
2023-01-02 18:50:00,2853.184393,-6365.791704,10092.243293
2023-01-02 18:55:00,2184.825156,-7792.5673130000005,9211.330547
2023-01-02 19:00:00,1416.573623,-9040.319706,8151.449401
2023-01-02 19:05:00,571.36997,-10081.213532,6932.890156
2023-01-02 19:10:00,-325.214225,-10892.329684,5579.126542999999
2023-01-02 19:15:00,-1245.686358,-11456.238393,4116.374273
2023-01-02 19:20:00,-2161.409456,-11761.437880000001,2573.085662
2023-01-02 19:25:00,-3043.423623,-11802.643494999998,979.3896480000001
2023-01-02 19:30:00,-3863.288415,-11580.916341,-633.5112190000001
2023-01-02 19:35:00,-4593.920771,-11103.625244,-2233.9732510000003
2023-01-02 19:40:00,-5210.402672,-10384.241357,-3790.558589
2023-01-02 19:45:00,-5690.733258,-9441.970319,-5272.68083
2023-01-02 19:50:00,-6016.501753,-8301.232455,-6651.23331
2023-01-02 19:55:00,-6173.4602350000005,-6991.006699,-7899.184564
2023-01-02 20:00:00,-6151.978743,-5544.058368,-8992.12667
2023-01-02 20:05:00,-5947.369360000001,-3996.074411,-9908.76399
2023-01-02 20:10:00,-5560.070344,-2384.732112,-10631.331891000002
2023-01-02 20:15:00,-4995.685956,-748.7285159999999,-11145.937383999999
2023-01-02 20:20:00,-4264.882084,873.2019200000001,-11442.816015
2023-01-02 20:25:00,-3383.14198,2443.254715,-11516.501676000002
2023-01-02 20:30:00,-2370.390154,3925.482589,-11365.908168
2023-01-02 20:35:00,-1250.495766,5286.659463000001,-10994.323187
2023-01-02 20:40:00,-50.669657,6497.060707000001,-10409.317037
2023-01-02 20:45:00,1199.228466,7531.141894,-9622.569737
2023-01-02 20:50:00,2467.454256,8368.101394000001,-8649.621482999999
2023-01-02 20:55:00,3721.194458,8992.31527,-7509.552467
2023-01-02 21:00:00,4927.413211,9393.636304,-6224.599133000001
2023-01-02 21:05:00,6053.707441,9567.552348,-4819.714795
2023-01-02 21:10:00,7069.149825,9515.202637,-3322.083397
2023-01-02 21:15:00,7945.098241000001,9243.254127,-1760.5958540000001
2023-01-02 21:20:00,8655.951646,8763.643278000001,-165.298938
2023-01-02 21:25:00,9179.833778999999,8093.191862,1433.173029
2023-01-02 21:30:00,9499.188055,7253.108248,3004.173332
2023-01-02 21:35:00,9601.269243,6268.388137,4517.614659
2023-01-02 21:40:00,9478.520141,5167.1308229999995,5944.527623
2023-01-02 21:45:00,9128.824207,3979.788744,7257.596574
2023-01-02 21:50:00,8555.62808,2738.36928,8431.663907
2023-01-02 21:55:00,7767.930828,1475.608407,9444.194865
2023-01-02 22:00:00,6780.13966,224.136071,10275.695668
2023-01-02 22:05:00,5611.794516,-984.34712,10910.078576
2023-01-02 22:10:00,4287.166567,-2119.862813,11334.968278
2023-01-02 22:15:00,2834.7380980000003,-3154.899184,11541.944624
2023-01-02 22:20:00,1286.5736180000001,-4065.089343,11526.717284
2023-01-02 22:25:00,-322.40554499999996,-4829.807881,11289.228537
2023-01-02 22:30:00,-1955.228619,-5432.671063,10833.681047
2023-01-02 22:35:00,-3573.747957,-5861.92793,10168.488239
2023-01-02 22:40:00,-5139.557888,-6110.731627,9306.145651
2023-01-02 22:45:00,-6614.938811,-6177.282514,8263.02267
2023-01-02 22:50:00,-7963.803496,-6064.837353,7059.07543
2023-01-02 22:55:00,-9152.621051999999,-5781.582036999999,5717.4835060000005
2023-01-02 23:00:00,-10151.293200999999,-5340.368999,4264.215064
2023-01-02 23:05:00,-10933.957487,-4758.324387,2727.5273169999996
2023-01-02 23:10:00,-11479.692902,-4056.3342009999997,1137.411378
2023-01-02 23:15:00,-11773.105357999999,-3258.422799,-475.00712300000004
2023-01-02 23:20:00,-11804.773482,-2391.041108,-2078.098339
2023-01-02 23:25:00,-11571.539384,-1482.285408,-3640.374515
2023-01-02 23:30:00,-11076.634035000001,-561.0702709999999,-5131.136535000001
2023-01-02 23:35:00,-10329.632378,343.718974,-6521.104687
2023-01-02 23:40:00,-9346.239071,1204.068133,-7783.018114
2023-01-02 23:45:00,-8147.91138,1993.64459,-8892.188449
2023-01-02 23:50:00,-6761.331093999999,2688.5518700000002,-9826.994868000002
2023-01-02 23:55:00,-5217.741889999999,3268.006228,-10569.309932
2023-01-03 00:00:00,-3552.172267,3714.916262,-11104.847991
2023-01-03 00:05:00,-1802.566783,4016.350151,-11423.430355
2023-01-03 00:10:00,-8.850086,4163.878963,-11519.163724
2023-01-03 00:15:00,1788.0509690000001,4153.788445,-11390.530494
2023-01-03 00:20:00,3547.201629,3987.155608,-11040.391368
2023-01-03 00:25:00,5228.644956,3669.790144,-10475.902338
2023-01-03 00:30:00,6794.3548470000005,3212.0443309999996,-9708.349581
2023-01-03 00:35:00,8209.133696,2628.4983679999996,-8752.907128
2023-01-03 00:40:00,9441.433944,1937.531158,-7628.323275999999
2023-01-03 00:45:00,10464.084896,1160.7892120000001,-6356.542753
2023-01-03 00:50:00,11254.908772,322.56870799999996,-4962.272499
2023-01-03 00:55:00,11797.212684,-550.8722809999999,-3472.499735
2023-01-03 01:00:00,12080.146336,-1432.052854,-1915.97164
2023-01-03 01:05:00,12098.918504000001,-2293.040015,-322.646537
2023-01-03 01:10:00,11854.868789,-3106.2308599999997,1276.873206
2023-01-03 01:15:00,11355.3946,-3845.125968,2851.916213
2023-01-03 01:20:00,10613.736715,-4485.07419,4372.314773
2023-01-03 01:25:00,9648.630038000001,-5003.9699550000005,5808.965156
2023-01-03 01:30:00,8483.82915,-5382.885639,7134.366074
2023-01-03 01:35:00,7147.5208729999995,-5606.623272,8323.126447999999
2023-01-03 01:40:00,5671.6382730000005,-5664.171926,9352.434441
2023-01-03 01:45:00,4091.092275,-5549.059327999999,10202.48047
2023-01-03 01:50:00,2442.9385129999996,-5259.588654,10856.827727
2023-01-03 01:55:00,765.498023,-4798.953898,11302.724489
2023-01-03 02:00:00,-902.54886,-4175.229762999999,11531.353208
2023-01-03 02:05:00,-2523.0756469999997,-3401.2345649999997,11538.011999
2023-01-03 02:10:00,-4059.409901,-2494.267258,11322.224733
2023-01-03 02:15:00,-5477.2004879999995,-1475.7223689999998,10887.77648
2023-01-03 02:20:00,-6745.231959,-370.589447,10242.671686000002
2023-01-03 02:25:00,-7836.16651,793.15338,9399.013314
2023-01-03 02:30:00,-8727.194692,1985.239102,8372.802287
2023-01-03 02:35:00,-9400.577281,3173.888991,7183.657980999999
2023-01-03 02:40:00,-9844.062502,4326.64851,5854.462215
2023-01-03 02:45:00,-10051.165278999999,5411.2604630000005,4410.931145
2023-01-03 02:50:00,-10021.298347999998,6396.551611,2881.121679
2023-01-03 02:55:00,-9759.748964,7253.30735,1294.881287
2023-01-03 03:00:00,-9277.499403000002,7955.108265,-316.747664
2023-01-03 03:05:00,-8590.894444,8479.102612,-1922.155898
2023-01-03 03:10:00,-7721.164159,8806.690181,-3489.812813
2023-01-03 03:15:00,-6693.815438,8924.095469,-4988.913843
2023-01-03 03:20:00,-5537.910383,8822.811666,-6390.013462
2023-01-03 03:25:00,-4285.253651999999,8499.901405999999,-7665.628148
2023-01-03 03:30:00,-2969.513754,7958.145141,-8790.79479
2023-01-03 03:35:00,-1625.305015,7206.033109,-9743.57178
2023-01-03 03:40:00,-287.257538,6257.601855999999,-10505.472059
2023-01-03 03:45:00,1010.8979449999999,5132.120976,-11061.819607000001
2023-01-03 03:50:00,2237.2047319999997,3853.6400350000004,-11402.023207
2023-01-03 03:55:00,3362.290886,2450.4093629999998,-11519.763632999999
2023-01-03 04:00:00,4360.095301,954.191421,-11413.092596
2023-01-03 04:05:00,5208.4915710000005,-600.518135,-11084.443745999999
2023-01-03 04:10:00,5889.7955520000005,-2177.338881,-10540.557778999999
2023-01-03 04:15:00,6391.146049999999,-3738.9015449999997,-9792.325106
2023-01-03 04:20:00,6704.751636,-5247.76881,-8854.550851
2023-01-03 04:25:00,6828.000112,-6667.358190999999,-7745.648002999999
2023-01-03 04:30:00,6763.430563,-7962.844406,-6487.265593
2023-01-03 04:35:00,6518.571365,-9102.019471000001,-5103.859705
2023-01-03 04:40:00,6105.650667000001,-10056.089914,-3622.2158769999996
2023-01-03 04:45:00,5541.188868,-10800.392183,-2070.932165
2023-01-03 04:50:00,4845.485337,-11315.009361999999,-479.872656
2023-01-03 04:55:00,4042.014051,-11585.274793,1120.398346
2023-01-03 05:00:00,3156.7448640000002,-11602.151076,2699.191081
2023-01-03 05:05:00,2217.408665,-11362.476003,4226.263690999999
2023-01-03 05:10:00,1252.72574,-10869.070221999998,5672.384165
2023-01-03 05:15:00,291.617189,-10130.704700999999,7009.87129
2023-01-03 05:20:00,-637.5807560000001,-9161.929186000001,8213.105739
2023-01-03 05:25:00,-1507.88006,-7982.765877999999,9259.003149
2023-01-03 05:30:00,-2294.363304,-6618.275246,10127.441884
2023-01-03 05:35:00,-2974.8478029999997,-5098.00344,10801.638937000002
2023-01-03 05:40:00,-3530.475519,-3455.322929,11268.468231
2023-01-03 05:45:00,-3946.214524,-1726.680022,11518.716242
2023-01-03 05:50:00,-4211.259652,49.235353,11547.270443
2023-01-03 05:55:00,-4319.3219579999995,1832.380452,11353.236647
2023-01-03 06:00:00,-4268.798819000001,3582.2924270000003,10939.981905999999
2023-01-03 06:05:00,-4062.818952,5259.042746,10315.10033
2023-01-03 06:10:00,-3709.159275,6824.191874,9490.300013
2023-01-03 06:15:00,-3220.033484,8241.721653,8481.210282
2023-01-03 06:20:00,-2611.75542,9478.922057,7307.109846
2023-01-03 06:25:00,-1904.283791,10507.208765000001,5990.578086
2023-01-03 06:30:00,-1120.658433,11302.84848,4557.073692
2023-01-03 06:35:00,-286.341972,11847.570169,3034.447045
2023-01-03 06:40:00,571.5157240000001,12129.042661,1452.395
2023-01-03 06:45:00,1424.869689,12141.202249,-158.130918
2023-01-03 06:50:00,2245.605391,11884.418232,-1765.549869
2023-01-03 06:55:00,3006.372702,11365.489433,-3338.295955
2023-01-03 07:00:00,3681.4026120000003,10597.470279,-4845.465759
2023-01-03 07:05:00,4247.281324,9599.330765,-6257.453245
2023-01-03 07:10:00,4683.657649,8395.46017,-7546.556361999999
2023-01-03 07:15:00,4973.861965,7015.029624,-8687.540679
2023-01-03 07:20:00,5105.4181229999995,5491.233096,-9658.146912
2023-01-03 07:25:00,5070.433551,3860.429912,-10439.531255000002
2023-01-03 07:30:00,4865.856966,2161.214337,-11016.629719
2023-01-03 07:35:00,4493.5975020000005,433.439093,-11378.44012
2023-01-03 07:40:00,3960.5033139999996,-1282.7800149999998,-11518.217713
2023-01-03 07:45:00,3278.2018399999997,-2948.05177,-11433.582693
2023-01-03 07:50:00,2462.807597,-4524.664251,-11126.539717
2023-01-03 07:55:00,1534.506791,-5977.48315,-10603.411312
2023-01-03 08:00:00,517.0309149999999,-7274.772545,-9874.688504000002
2023-01-03 08:05:00,-562.96588,-8388.919526,-8954.803273
2023-01-03 08:10:00,-1676.608776,-9297.046890000001,-7861.828564
2023-01-03 08:15:00,-2793.565003,-9981.501123,-6617.112616
2023-01-03 08:20:00,-3882.8473849999996,-10430.206059,-5244.8552740000005
2023-01-03 08:25:00,-4913.637982,-10636.875939,-3771.634806
2023-01-03 08:30:00,-5856.110774,-10601.084991,-2225.894415
2023-01-03 08:35:00,-6682.23251,-10328.194098,-637.398233
2023-01-03 08:40:00,-7366.521513000001,-9829.138517000001,963.333024
2023-01-03 08:45:00,-7886.745476,-9120.083906,2545.596377
2023-01-03 08:50:00,-8224.540928,-8221.960919,4079.080531
2023-01-03 08:55:00,-8365.939151,-7159.891353,5534.4293689999995
2023-01-03 09:00:00,-8301.785715,-5962.521111999999,6883.785411999999
2023-01-03 09:05:00,-8028.043403,-4661.277045,8101.304249
2023-01-03 09:10:00,-7545.9710190000005,-3289.5660780000003,9163.631761
2023-01-03 09:15:00,-6862.173334,-1881.935888,10050.336695
2023-01-03 09:20:00,-5988.520158,-473.216794,10744.292024
2023-01-03 09:25:00,-4941.93517,902.335407,11231.999218
2023-01-03 09:30:00,-3744.057766,2211.876209,11503.850268999999
2023-01-03 09:35:00,-2420.783708,3424.769852,11554.322925
2023-01-03 09:40:00,-1001.692893,4513.329269999999,11382.105147
2023-01-03 09:45:00,480.624915,5453.481306,10990.145398
2023-01-03 09:50:00,1991.332965,6225.341126,10385.626051000001
2023-01-03 09:55:00,3494.1830520000003,6813.681269000001,9579.858057
2023-01-03 10:00:00,4952.405237,7208.282577,8588.096008999999
2023-01-03 10:05:00,6329.630873,7404.156497999999,7429.274034
2023-01-03 10:10:00,7590.825924,7401.630894999999,6125.664534
2023-01-03 10:15:00,8703.209803,7206.294751,4702.463745
2023-01-03 10:20:00,9637.133945,6828.800836,3187.310283
2023-01-03 10:25:00,10366.894107,6284.529649,1609.7451540000002
2023-01-03 10:30:00,10871.45131,5593.122321000001,0.6240330000000001
2023-01-03 10:35:00,11135.038313,4777.894757,-1608.505405
2023-01-03 10:40:00,11147.631617000001,3865.14948,-3186.0466030000002
2023-01-03 10:45:00,10905.273141000001,2883.40549,-4701.002157
2023-01-03 10:50:00,10410.230539,1862.569426,-6123.61078
2023-01-03 10:55:00,9670.990586,833.0734669999999,-7425.957422
2023-01-03 11:00:00,8702.085692,-174.99354699999998,-8582.541712
2023-01-03 11:05:00,7523.759153,-1132.7353999999998,-9570.791428999999
2023-01-03 11:10:00,6161.479821000001,-2013.252942,-10371.509756
2023-01-03 11:15:00,4645.321235,-2792.380594,-10969.247342
2023-01-03 11:20:00,3009.223839,-3449.334589,-11352.592598
